pseudo_commun,contenus_commerciaux_tiktok,labels_tiktok,channel_id,titre_youtube,pseudo_youtube,abonnes_youtube,videos,pays_declare,url,rattachement,releve_le
souu.g,7,Paid Partnership,UCDA_vh5CUE1RdgeR6V98_cA,Souhila,@souu.g,401,17,,https://www.youtube.com/channel/UCDA_vh5CUE1RdgeR6V98_cA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
justinewdm,2,Paid Partnership,UCRrplL5CaS1SKrK7C9w93FQ,Justine WDM,@justinewdm,400,9,,https://www.youtube.com/channel/UCRrplL5CaS1SKrK7C9w93FQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
virginiegrossat,2,Paid Partnership,UCK2_WjZWM145be9mV_DUdoQ,Virginie Grossat,@virginiegrossat,400,13,,https://www.youtube.com/channel/UCK2_WjZWM145be9mV_DUdoQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
doriangird,2,Paid Partnership,UC0ZeeoaQSPUMUpOMqPrgMiw,Dorian Gird,@doriangird,400,15,,https://www.youtube.com/channel/UC0ZeeoaQSPUMUpOMqPrgMiw,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
dixieguitana,1,Paid Partnership,UCdb-USvBoVNdHdFbegzBRWw,DixieGuitana,@dixieguitana,395,18,,https://www.youtube.com/channel/UCdb-USvBoVNdHdFbegzBRWw,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
yumieclumsy,1,Paid Partnership,UCVkH7U9VzavpBA4Cnb18isw,Yumie Clumsy,@yumieclumsy,392,28,FR,https://www.youtube.com/channel/UCVkH7U9VzavpBA4Cnb18isw,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
slidzyppt,1,Paid Partnership,UC_2_G6t72AQygQEqQavi8ow,slidzyppt,@slidzyppt,386,29,,https://www.youtube.com/channel/UC_2_G6t72AQygQEqQavi8ow,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
lapannyyy,1,Paid Partnership,UCo6w322UD4QfPUTxBsb3NSw,LaPanny,@lapannyyy,386,142,,https://www.youtube.com/channel/UCo6w322UD4QfPUTxBsb3NSw,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
glowwithassia,1,Paid Partnership,UCIIMHZdOKw4JLUtBiY1jEcw,Glowwithassia,@glowwithassia,385,63,,https://www.youtube.com/channel/UCIIMHZdOKw4JLUtBiY1jEcw,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
juliettedmcn,1,Paid Partnership,UCj5qOJCsNb6p4qgEOsKQo0Q,juliettedmcn,@juliettedmcn,380,0,,https://www.youtube.com/channel/UCj5qOJCsNb6p4qgEOsKQo0Q,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
cammenthe,11,Paid Partnership,UCiST0IQJjANtMh3lvNRas4Q,Cammenthe,@cammenthe,377,11,,https://www.youtube.com/channel/UCiST0IQJjANtMh3lvNRas4Q,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
ketouraah,1,Paid Partnership,UCkCOEEdpVA_tWk5ZJyV3-qQ,Ketouraah,@ketouraah,376,0,FR,https://www.youtube.com/channel/UCkCOEEdpVA_tWk5ZJyV3-qQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
maella_adn,1,Paid Partnership,UC_P8pJ989BW94mFOPb2nbaA,It’s Maë ,@maella_adn,376,5,,https://www.youtube.com/channel/UC_P8pJ989BW94mFOPb2nbaA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
insidemysclerosis,1,Paid Partnership,UCx2ZlgRvaKpdgEq13uZaTAQ,Inside my sclerosis,@insidemysclerosis,375,84,,https://www.youtube.com/channel/UCx2ZlgRvaKpdgEq13uZaTAQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
vallcharles,2,Paid Partnership,UCCCXTOPynPojD9v31x2qpPQ,Vall,@vallcharles,367,88,,https://www.youtube.com/channel/UCCCXTOPynPojD9v31x2qpPQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
tiiroo13,1,Paid Partnership,UCAM9pvZ0EEq_z9aGii4EMDA,Tiiroo13,@tiiroo13,364,7,,https://www.youtube.com/channel/UCAM9pvZ0EEq_z9aGii4EMDA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
shawty_yy,5,Paid Partnership,UCxfNd2NwPzpNlSqvTOEdkmQ,Shawty_yy,@shawty_yy,361,11,US,https://www.youtube.com/channel/UCxfNd2NwPzpNlSqvTOEdkmQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
srloriana,1,Paid Partnership,UCXwPyhdmOKKwS4QbCEkovNA,Loriana Sirial,@srloriana,353,0,,https://www.youtube.com/channel/UCXwPyhdmOKKwS4QbCEkovNA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
sachalgd,9,Paid Partnership,UC52ue2gIOg7uZB_EuAoGduQ,Sacha lgd,@sachalgd,351,13,,https://www.youtube.com/channel/UC52ue2gIOg7uZB_EuAoGduQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
illanlive,2,Paid Partnership,UCgRrnSoyMCJpPDVpk0Fw1zA,illanlive,@illanlive,351,0,,https://www.youtube.com/channel/UCgRrnSoyMCJpPDVpk0Fw1zA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
nafikne,1,Paid Partnership,UCBcqoPJBGgQg90gtHm6wDmQ,nafi,@nafikne,351,209,,https://www.youtube.com/channel/UCBcqoPJBGgQg90gtHm6wDmQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
evegillesofficiel,1,Paid Partnership,UCcetR5-1xaag47f9rCS-ISA,evegillesofficiel,@evegillesofficiel,350,99,,https://www.youtube.com/channel/UCcetR5-1xaag47f9rCS-ISA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
sunshyneharmony,2,Promotional Content,UCuH_HD6T8TnT0Pskd-B5_ug,Sunshyne Harmony,@sunshyneharmony,348,12,FR,https://www.youtube.com/channel/UCuH_HD6T8TnT0Pskd-B5_ug,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
sandrabakoff,2,Paid Partnership,UCIa5tXTGBW5gLRpVCG8E2Yg,Sandra Bak,@sandrabakoff,347,88,,https://www.youtube.com/channel/UCIa5tXTGBW5gLRpVCG8E2Yg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
moulay_et_soum_food,1,Paid Partnership,UCLrfrbGm70m38u0O-6QjuqA,moulay_et_soum_food,@moulay_et_soum_food,343,0,FR,https://www.youtube.com/channel/UCLrfrbGm70m38u0O-6QjuqA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
heyoneal,3,Paid Partnership,UCJH48JCoqMT7GgAr74iwv7w,Heyoneal,@heyoneal,335,3,,https://www.youtube.com/channel/UCJH48JCoqMT7GgAr74iwv7w,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
j.i.n.x33,1,Paid Partnership,UCcYbKiORWoFkYaebbYOebxQ,𝗝 𝗜 𝗡 𝗫  𝗙𝗙_🗿🍷,@j.i.n.x33,335,9,IN,https://www.youtube.com/channel/UCcYbKiORWoFkYaebbYOebxQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
meelaanycs,1,Paid Partnership,UCZDIqDyEyqF9B0IX_lAidvQ,Melanycs,@meelaanycs,333,3,,https://www.youtube.com/channel/UCZDIqDyEyqF9B0IX_lAidvQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
ben_films,4,Paid Partnership,UCQiYSoYbIF85EYGcZVUgC-w,Benjamin Mollier - Shorts,@ben_films,327,40,,https://www.youtube.com/channel/UCQiYSoYbIF85EYGcZVUgC-w,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
mumtobeparty,4,Paid Partnership,UC7zSjd-HBYMhlPHgDeYg__Q,mumtobeparty,@mumtobeparty,325,38,FR,https://www.youtube.com/channel/UC7zSjd-HBYMhlPHgDeYg__Q,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
allunah7,2,Paid Partnership,UC3lpegPb02OeSVlPTWu_yOQ,Allunah,@allunah7,325,98,,https://www.youtube.com/channel/UC3lpegPb02OeSVlPTWu_yOQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
aromazone_italia,1,Promotional Content,UCzg5ZWbZiG14JJdYS1DdYAA,Aroma-Zone Italia,@aromazone_italia,324,33,IT,https://www.youtube.com/channel/UCzg5ZWbZiG14JJdYS1DdYAA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
sampaguitajay,1,Paid Partnership,UCYnqBYF7V5bVdDf6dM2Kosg,sampaguitajay,@sampaguitajay,324,1,VN,https://www.youtube.com/channel/UCYnqBYF7V5bVdDf6dM2Kosg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
jtazzh,2,Paid Partnership,UCLlA597SUeDBZgyX-be8AIg,Jtazzh,@jtazzh,316,12,,https://www.youtube.com/channel/UCLlA597SUeDBZgyX-be8AIg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
lucileocchipinti,1,Paid Partnership,UCwbndcoU_KvVdNh__fjWfhA,Lucile Occhipinti,@lucileocchipinti,315,20,,https://www.youtube.com/channel/UCwbndcoU_KvVdNh__fjWfhA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
chloebucsi,1,Paid Partnership,UCp-sj_xbVl1VTwfyIm2OZ_A,Chloé BUCSI,@chloebucsi,312,1,,https://www.youtube.com/channel/UCp-sj_xbVl1VTwfyIm2OZ_A,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
camelia.sadouki,1,Paid Partnership,UC41s3bgdVsORaoMig95_twg,camelia.sadouki,@camelia.sadouki,309,177,,https://www.youtube.com/channel/UC41s3bgdVsORaoMig95_twg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
marlenesasoeur,3,Paid Partnership,UCi4rFdKgr8Cv1r1xralk6gA,Marlene & les minis jouets 🧸,@marlenesasoeur,303,9,,https://www.youtube.com/channel/UCi4rFdKgr8Cv1r1xralk6gA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
imaneboubouuu,2,Paid Partnership,UCkPbHb6T3_Kco0V0upim_WA,Imane Boubou,@imaneboubouuu,303,0,,https://www.youtube.com/channel/UCkPbHb6T3_Kco0V0upim_WA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
simon.j.gillman,1,Paid Partnership,UCAsg8LaTHWygd0wAEiq0m0w,Simon J. Gillman,@simon.j.gillman,297,128,FR,https://www.youtube.com/channel/UCAsg8LaTHWygd0wAEiq0m0w,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
xach_018,1,Paid Partnership,UCR7GjohZXuMo8W-NEjdjeag,Xach_018,@xach_018,294,101,,https://www.youtube.com/channel/UCR7GjohZXuMo8W-NEjdjeag,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
fav_lyrics06,3,Paid Partnership,UCerFcBZGtFcitQ4W0CawoDQ,Fav_lyrics ,@fav_lyrics06,290,55,IN,https://www.youtube.com/channel/UCerFcBZGtFcitQ4W0CawoDQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
momentbylili,4,Paid Partnership,UChaDYGYwgYzmFH8joiGXFbw,Lili ,@momentbylili,289,20,,https://www.youtube.com/channel/UChaDYGYwgYzmFH8joiGXFbw,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
imanemsss,2,Paid Partnership,UC9qhMa7ajGSkmmHvWSyiUBA,imane brushing,@imanemsss,288,94,FR,https://www.youtube.com/channel/UC9qhMa7ajGSkmmHvWSyiUBA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
shanedmt,2,Paid Partnership,UCwLnoL9jzhP1lWMkhK9XM_A,Shanedmt,@shanedmt,288,6,,https://www.youtube.com/channel/UCwLnoL9jzhP1lWMkhK9XM_A,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
marinegxmes,1,Paid Partnership,UCWI6rZ7Olg1fJRK5kYD3ySg,Marinegxmes,@marinegxmes,288,73,US,https://www.youtube.com/channel/UCWI6rZ7Olg1fJRK5kYD3ySg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
generalbecasse,1,Paid Partnership,UC59ISOtm94wfMpbj6URuNLQ,La Bécasserie,@generalbecasse,286,38,,https://www.youtube.com/channel/UC59ISOtm94wfMpbj6URuNLQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
juliaahlr,9,Paid Partnership,UCcauIYR_0LymnYceXXMqFWQ,Juliaahlr_,@juliaahlr,285,140,,https://www.youtube.com/channel/UCcauIYR_0LymnYceXXMqFWQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
yanleroux,2,Paid Partnership,UCTG23i06hbXzw1vKQS0KN_Q,Yan Leroux 🌞,@yanleroux,284,4,,https://www.youtube.com/channel/UCTG23i06hbXzw1vKQS0KN_Q,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
linahri_,1,Paid Partnership,UCov2V14goNHOQbtCaw-JDUA,Linahriplay,@linahri_,284,62,,https://www.youtube.com/channel/UCov2V14goNHOQbtCaw-JDUA,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
angelinabaw,1,Paid Partnership,UCJHlGG69jQN10XzL5smTekg,Angelina Baw,@angelinabaw,284,63,,https://www.youtube.com/channel/UCJHlGG69jQN10XzL5smTekg,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
renovhack,3,Paid Partnership,UC1Z55BkLTbMm__VAIzWOsfQ,Renov Hack,@renovhack,281,110,,https://www.youtube.com/channel/UC1Z55BkLTbMm__VAIzWOsfQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
maconga20,8,Paid Partnership,UCtyVi_GZ6h1FpjBrx8WxUkQ,Messire,@maconga20,277,85,,https://www.youtube.com/channel/UCtyVi_GZ6h1FpjBrx8WxUkQ,"HYPOTHESE — meme pseudo, personne non verifiee",2026-08-28
